asset_id,category,people,name,source_file,export_path,width,height,useful_bbox,pivot_x,pivot_y,slots,animations,frames,fps,palette,priority,phase,status,implemented,reviewed,notes
ancient_forest_passage_roots,caverna,enramados,passage roots,art/source/ancient_forest/tiles/ancient_forest_passage_roots.aseprite,art/export/ancient_forest/tiles/ancient_forest_passage_roots.png,64,203,,,,—,—,1,,empire_working,P2,3,TODO,no,no,Cavidade cabe um monarca de pé (§11).
ui_king_wheel,UI,neutral,Roda do rei — vitral de 6 segmentos,art/source/ui/ui_king_wheel.aseprite,art/export/ui/ui_king_wheel.png,256,256,,,,—,—,1,,empire_working,P1,2,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_debt_clock,UI,neutral,Relógio da dívida — 6 dias,art/source/ui/ui_debt_clock.aseprite,art/export/ui/ui_debt_clock.png,64,64,,,,—,—,1,,empire_working,P3,6,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_glyphs_keyboard,UI,neutral,Glifos de teclado,art/source/ui/ui_glyphs_keyboard.aseprite,art/export/ui/ui_glyphs_keyboard.png,256,64,,,,—,—,1,,empire_working,P1,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_glyphs_xbox,UI,neutral,Glifos Xbox,art/source/ui/ui_glyphs_xbox.aseprite,art/export/ui/ui_glyphs_xbox.png,256,64,,,,—,—,1,,empire_working,P1,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_glyphs_playstation,UI,neutral,Glifos PlayStation,art/source/ui/ui_glyphs_playstation.aseprite,art/export/ui/ui_glyphs_playstation.png,256,64,,,,—,—,1,,empire_working,P1,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_glyphs_steamdeck,UI,neutral,Glifos Steam Deck,art/source/ui/ui_glyphs_steamdeck.aseprite,art/export/ui/ui_glyphs_steamdeck.png,256,64,,,,—,—,1,,empire_working,P1,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_panel_9slice,UI,neutral,Painel de menu (9-slice),art/source/ui/ui_panel_9slice.aseprite,art/export/ui/ui_panel_9slice.png,96,96,,,,—,—,1,,empire_working,P2,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_button,UI,neutral,Botão (normal·hover·focus·pressed),art/source/ui/ui_button.aseprite,art/export/ui/ui_button.png,96,32,,,,—,—,1,,empire_working,P2,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_save_slot_card,UI,neutral,Cartão de gravação,art/source/ui/ui_save_slot_card.aseprite,art/export/ui/ui_save_slot_card.png,320,96,,,,—,—,1,,empire_working,P2,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_title_logo,UI,neutral,Logótipo (placeholder até ao nome),art/source/ui/ui_title_logo.aseprite,art/export/ui/ui_title_logo.png,640,200,,,,—,—,1,,empire_working,P2,4,TODO,no,no,"Gamepad-first; texto ≥ 12 px (§24, §26)."
ui_font_pixel_12,UI,neutral,"Fonte de conteúdo, 12 px de altura de carácter",art/source/ui/ui_font_pixel_12.aseprite,art/export/ui/ui_font_pixel_12.fnt,,12,,,,—,—,,,empire_working,P0,0,TODO,no,no,"Decisão da Fase 0 (§26, §38): a 8 px reprova o Steam Deck Verified."
ui_font_title,UI,neutral,Fonte de títulos,art/source/ui/ui_font_title.aseprite,art/export/ui/ui_font_title.fnt,,,,,,—,—,,,empire_working,P2,4,TODO,no,no,"Decisão da Fase 0 (§26, §38): a 8 px reprova o Steam Deck Verified."
ui_icon_build,ícone,neutral,Ícone entalhado: build,art/source/ui/icons/ui_icon_build.aseprite,art/export/ui/icons/ui_icon_build.png,32,32,,,,—,carve,6,10,empire_working,P1,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_recruit,ícone,neutral,Ícone entalhado: recruit,art/source/ui/icons/ui_icon_recruit.aseprite,art/export/ui/icons/ui_icon_recruit.png,32,32,,,,—,carve,6,10,empire_working,P1,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_crafts,ícone,neutral,Ícone entalhado: crafts,art/source/ui/icons/ui_icon_crafts.aseprite,art/export/ui/icons/ui_icon_crafts.png,32,32,,,,—,carve,6,10,empire_working,P1,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_impulse,ícone,neutral,Ícone entalhado: impulse,art/source/ui/icons/ui_icon_impulse.aseprite,art/export/ui/icons/ui_icon_impulse.png,32,32,,,,—,carve,6,10,empire_working,P1,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_expedition,ícone,neutral,Ícone entalhado: expedition,art/source/ui/icons/ui_icon_expedition.aseprite,art/export/ui/icons/ui_icon_expedition.png,32,32,,,,—,carve,6,10,empire_working,P1,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_succession,ícone,neutral,Ícone entalhado: succession,art/source/ui/icons/ui_icon_succession.aseprite,art/export/ui/icons/ui_icon_succession.png,32,32,,,,—,carve,6,10,empire_working,P1,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_sickle,ícone,neutral,Ícone entalhado: sickle,art/source/ui/icons/ui_icon_sickle.aseprite,art/export/ui/icons/ui_icon_sickle.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_horn,ícone,neutral,Ícone entalhado: horn,art/source/ui/icons/ui_icon_horn.aseprite,art/export/ui/icons/ui_icon_horn.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_scales,ícone,neutral,Ícone entalhado: scales,art/source/ui/icons/ui_icon_scales.aseprite,art/export/ui/icons/ui_icon_scales.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_shield_road,ícone,neutral,Ícone entalhado: shield_road,art/source/ui/icons/ui_icon_shield_road.aseprite,art/export/ui/icons/ui_icon_shield_road.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_candle,ícone,neutral,Ícone entalhado: candle,art/source/ui/icons/ui_icon_candle.aseprite,art/export/ui/icons/ui_icon_candle.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_seal,ícone,neutral,Ícone entalhado: seal,art/source/ui/icons/ui_icon_seal.aseprite,art/export/ui/icons/ui_icon_seal.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_forge,ícone,neutral,Ícone entalhado: forge,art/source/ui/icons/ui_icon_forge.aseprite,art/export/ui/icons/ui_icon_forge.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_kitchen,ícone,neutral,Ícone entalhado: kitchen,art/source/ui/icons/ui_icon_kitchen.aseprite,art/export/ui/icons/ui_icon_kitchen.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_granary,ícone,neutral,Ícone entalhado: granary,art/source/ui/icons/ui_icon_granary.aseprite,art/export/ui/icons/ui_icon_granary.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_henhouse,ícone,neutral,Ícone entalhado: henhouse,art/source/ui/icons/ui_icon_henhouse.aseprite,art/export/ui/icons/ui_icon_henhouse.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_farm,ícone,neutral,Ícone entalhado: farm,art/source/ui/icons/ui_icon_farm.aseprite,art/export/ui/icons/ui_icon_farm.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_training_house,ícone,neutral,Ícone entalhado: training_house,art/source/ui/icons/ui_icon_training_house.aseprite,art/export/ui/icons/ui_icon_training_house.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
ui_icon_core,ícone,neutral,Ícone entalhado: core,art/source/ui/icons/ui_icon_core.aseprite,art/export/ui/icons/ui_icon_core.png,32,32,,,,—,carve,6,10,empire_working,P2,2,TODO,no,no,"Madeira entalhada, nunca texto (§01, §24). 'carve' = os 6 frames da conquista."
portraits,retrato,neutral,Retratos,,,,,,,,—,—,,,empire_working,—,—,TODO,no,no,Não previstos pelo dossiê: o HUD é diegético (§24). Só se a UX de gravação pedir.
item_coin,item,neutral,coin,art/source/neutral/item_coin.aseprite,art/export/neutral/item_coin.png,16,16,,8,16,—,spin,8,10,empire_working,P0,1,TODO,no,no,A moeda é a animação mais importante do jogo (§24).
item_coin_stack,item,neutral,coin stack,art/source/neutral/item_coin_stack.aseprite,art/export/neutral/item_coin_stack.png,16,16,,8,16,—,—,6,10,empire_working,P1,1,TODO,no,no,
item_coin_sack,item,neutral,coin sack,art/source/neutral/item_coin_sack.aseprite,art/export/neutral/item_coin_sack.png,16,16,,8,16,—,—,1,10,empire_working,P1,1,TODO,no,no,
item_royal_seed,item,neutral,royal seed,art/source/neutral/item_royal_seed.aseprite,art/export/neutral/item_royal_seed.png,16,16,,8,16,—,—,6,10,empire_working,P2,1,TODO,no,no,
item_weapon_drop,item,neutral,weapon drop,art/source/neutral/item_weapon_drop.aseprite,art/export/neutral/item_weapon_drop.png,16,16,,8,16,—,—,4,10,empire_working,P2,1,TODO,no,no,
fx_rot_blot,VFX,neutral,rot blot,art/source/fx/fx_rot_blot.aseprite,art/export/fx/fx_rot_blot.png,,,,,,—,loop,,10,empire_working,P1,1,TODO,no,no,Ver VFX_REGISTER.csv.
fx_rot_burst,VFX,neutral,rot burst,art/source/fx/fx_rot_burst.aseprite,art/export/fx/fx_rot_burst.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
fx_arrow,VFX,neutral,arrow,art/source/fx/fx_arrow.aseprite,art/export/fx/fx_arrow.png,,,,,,—,loop,,10,empire_working,P1,1,TODO,no,no,Ver VFX_REGISTER.csv.
fx_fire,VFX,neutral,fire,art/source/fx/fx_fire.aseprite,art/export/fx/fx_fire.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
fx_dust,VFX,neutral,dust,art/source/fx/fx_dust.aseprite,art/export/fx/fx_dust.png,,,,,,—,loop,,10,empire_working,P2,1,TODO,no,no,Ver VFX_REGISTER.csv.
fx_hit_spark,VFX,neutral,hit spark,art/source/fx/fx_hit_spark.aseprite,art/export/fx/fx_hit_spark.png,,,,,,—,loop,,10,empire_working,P1,1,TODO,no,no,Ver VFX_REGISTER.csv.
fx_heal,VFX,neutral,heal,art/source/fx/fx_heal.aseprite,art/export/fx/fx_heal.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
fx_notes,VFX,neutral,notes,art/source/fx/fx_notes.aseprite,art/export/fx/fx_notes.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
fx_sparks,VFX,neutral,sparks,art/source/fx/fx_sparks.aseprite,art/export/fx/fx_sparks.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
fx_debris,VFX,neutral,debris,art/source/fx/fx_debris.aseprite,art/export/fx/fx_debris.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
fx_spores,VFX,neutral,spores,art/source/fx/fx_spores.aseprite,art/export/fx/fx_spores.png,,,,,,—,loop,,10,empire_working,P2,2,TODO,no,no,Ver VFX_REGISTER.csv.
shadow_10,sombra,neutral,Sombra de contacto 10 px,art/source/neutral/shadow_10.aseprite,art/export/neutral/shadow_10.png,10,4,,5,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_14,sombra,neutral,Sombra de contacto 14 px,art/source/neutral/shadow_14.aseprite,art/export/neutral/shadow_14.png,14,4,,7,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_16,sombra,neutral,Sombra de contacto 16 px,art/source/neutral/shadow_16.aseprite,art/export/neutral/shadow_16.png,16,4,,8,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_18,sombra,neutral,Sombra de contacto 18 px,art/source/neutral/shadow_18.aseprite,art/export/neutral/shadow_18.png,18,4,,9,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_22,sombra,neutral,Sombra de contacto 22 px,art/source/neutral/shadow_22.aseprite,art/export/neutral/shadow_22.png,22,4,,11,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_24,sombra,neutral,Sombra de contacto 24 px,art/source/neutral/shadow_24.aseprite,art/export/neutral/shadow_24.png,24,5,,12,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_26,sombra,neutral,Sombra de contacto 26 px,art/source/neutral/shadow_26.aseprite,art/export/neutral/shadow_26.png,26,5,,13,2,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_32,sombra,neutral,Sombra de contacto 32 px,art/source/neutral/shadow_32.aseprite,art/export/neutral/shadow_32.png,32,6,,16,3,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_40,sombra,neutral,Sombra de contacto 40 px,art/source/neutral/shadow_40.aseprite,art/export/neutral/shadow_40.png,40,8,,20,4,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_48,sombra,neutral,Sombra de contacto 48 px,art/source/neutral/shadow_48.aseprite,art/export/neutral/shadow_48.png,48,10,,24,5,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_56,sombra,neutral,Sombra de contacto 56 px,art/source/neutral/shadow_56.aseprite,art/export/neutral/shadow_56.png,56,11,,28,5,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_64,sombra,neutral,Sombra de contacto 64 px,art/source/neutral/shadow_64.aseprite,art/export/neutral/shadow_64.png,64,13,,32,6,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_96,sombra,neutral,Sombra de contacto 96 px,art/source/neutral/shadow_96.aseprite,art/export/neutral/shadow_96.png,96,19,,48,9,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_120,sombra,neutral,Sombra de contacto 120 px,art/source/neutral/shadow_120.aseprite,art/export/neutral/shadow_120.png,120,24,,60,12,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_160,sombra,neutral,Sombra de contacto 160 px,art/source/neutral/shadow_160.aseprite,art/export/neutral/shadow_160.png,160,32,,80,16,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
shadow_480,sombra,neutral,Sombra de contacto 480 px,art/source/neutral/shadow_480.aseprite,art/export/neutral/shadow_480.png,480,32,,240,16,shadow,—,1,,empire_working,P0,0,TODO,no,no,"Elipse castanha quente, multiplicativa 45–55% (§22 degrau 1)."
unit_scale2_placeholder,placeholder,neutral,unit_scale2_placeholder,—,art/export/_placeholder/unit_scale2_placeholder.png,24,47,24×47,12,47,—,—,1,,empire_working,P0,0,IN_GAME,yes,no,Sprite do dia zero em scenes/boot.tscn. Fora do LFS (ADR 0009).
contact_shadow_18,placeholder,neutral,contact_shadow_18,—,art/export/_placeholder/contact_shadow_18.png,18,6,18×6,9,6,—,—,1,,empire_working,P0,0,IN_GAME,yes,no,Sombra do dia zero. Fora do LFS (ADR 0009).
rot_amargueiro_trunk_t1,cenario,—,"Tronco de Amargueiro, escala 1",art/source/rot/rot_amargueiro.aseprite,art/export/rot/rot_amargueiro_trunk_t1.png,64,64,,32,56,trunk,idle · root · fell,1 · 12 · 14,8,madeira escura e resinosa,P1,2,TODO,,,"Um por escala, e só três. A variedade vem da cara, não do tronco (§74, §80)."
rot_amargueiro_trunk_t2,cenario,—,"Tronco de Amargueiro, escala 2",art/source/rot/rot_amargueiro.aseprite,art/export/rot/rot_amargueiro_trunk_t2.png,96,96,,48,88,trunk,idle · root · fell,1 · 12 · 14,8,madeira escura e resinosa,P1,2,TODO,,,"Um por escala, e só três. A variedade vem da cara, não do tronco (§74, §80)."
rot_amargueiro_trunk_t3,cenario,—,"Tronco de Amargueiro, escala 3",art/source/rot/rot_amargueiro.aseprite,art/export/rot/rot_amargueiro_trunk_t3.png,128,128,,64,120,trunk,idle · root · fell,1 · 12 · 14,8,madeira escura e resinosa,P1,2,TODO,,,"Um por escala, e só três. A variedade vem da cara, não do tronco (§74, §80)."
rot_amargueiro_bark_mask,cenario,—,Máscara de casca sobre o slot face,art/source/rot/rot_amargueiro.aseprite,art/export/rot/rot_amargueiro_bark_mask.png,128,128,,,,overlay,idle,1,—,madeira escura,P1,2,TODO,,,"É o que põe a cara de quem morreu ali na casca: reutiliza o ficheiro do slot face, sem sprite novo por unidade (§80, ponto 4)."
rot_lantern,efeito,—,A candeia da Podridão,art/source/rot/rot_lantern.aseprite,art/export/rot/rot_lantern.png,32,32,,,,—,idle,4,6,âmbar #F6D89B · #E8A94E · #AE4F16,P1,2,TODO,,,A única fonte quente do campo que não é do jogador. Duas chamas com a Dívida ≥ 12 (§75).
rot_offer_plate,cenario,—,Alguidar de oferenda,art/source/rot/rot_offer_plate.aseprite,art/export/rot/rot_offer_plate.png,48,48,,,,—,rise · sink,6 · 6,8,barro,P1,3,TODO,,,"Do tamanho de um slot de construção. É um alvo, não um menu (§75)."
rot_tender,personagem,—,O Zelador,art/source/rot/rot_tender.aseprite,art/export/rot/rot_tender.png,96,96,,,,body · face,walk · look,8 · 4,8,"silhueta, sem detalhe",P2,3,TODO,,,"Anda atrás da mancha, não ataca, e olha para o núcleo. Pode ser afastado, não morto (§75)."
lore_title_ribbon,interface,—,"Fitas de título, nove cores",art/source/lore/lore_title_ribbon.aseprite,art/export/lore/lore_title_ribbon.png,16,16,,,,overlay,idle,9,—,uma cor por feito (titles.csv),P2,4,TODO,,,Nove quadros numa folha. Zero sprites novos de corpo (§76).
world_people_banner,cenario,todos,Estandarte de povo solto,art/source/world/world_people_banner.aseprite,art/export/world/world_people_banner.png,32,64,,,,—,idle,4,4,uma por povo,P1,5,TODO,,,"Seis mastros sobre o núcleo, sempre na mesma ordem. O povo ficado deixa o mastro vazio — é uma imagem melhor do que o estandarte cheio (§82)."
world_marker_stone,cenario,—,Marco de pedra (Amargueiro consagrado),art/source/world/world_marker_stone.aseprite,art/export/world/world_marker_stone.png,96,128,,,,—,idle,1,—,pedra,P2,2,TODO,,,"Defesa, economia e cemitério ao mesmo tempo: protege 120 px de novas raízes e abranda a mancha 40% (§74)."
original_knight,original,enramados,knight,art/source/originals/troop.aseprite,art/export/enramados/knight.png,49,54,,18,53,composite,idle,6,source,original,P0,1,IN_GAME,yes,no,"Referencia quase concluida confirmada pelo autor. Preservar identidade, proporcao e rosto; completar estados e animacoes. Nao equivale a aprovacao final."
original_vagrant,original,enramados,vagrant,art/source/originals/troop.aseprite,art/export/enramados/vagrant.png,49,54,,18,53,composite,idle,6,source,original,P0,1,IN_GAME,yes,no,Derivacao temporaria Body/Face da tropa; tambem base provisoria de arqueiros. Nao e novo personagem aprovado.
original_archer,original,enramados,archer,art/source/originals/archer.aseprite,,49,54,,18,53,composite,static,1,source,original,P0,1,TODO,no,no,Conceito rejeitado pelo autor em 19/09/2026. Fonte historica; export removido. Runtime usa corpo/rosto da tropa e marca temporaria de arco. REFERENCE_AUTHORITY.md.
original_monarch,original,enramados,monarch,art/source/originals/concept.aseprite,art/export/enramados/monarch.png,60,94,,35,93,composite,static,1,source,original,P0,1,IN_GAME,yes,no,"Redesign necessario segundo o autor. Representacao temporaria; estudo novo e proposta, sem aprovacao e fora do runtime. REFERENCE_AUTHORITY.md."
original_cook,original,enramados,cook,art/source/originals/concept.aseprite,art/export/enramados/cook.png,48,68,,15,66,composite,static,1,source,original,P0,1,IN_GAME,yes,no,"Referencia quase concluida confirmada pelo autor. Preservar lingua, rosto, corpo e barrete. Completar atuacao sem reformulacao geral."
original_tree_castle,original,enramados,tree_castle,art/source/originals/concept.aseprite,art/export/enramados/tree_castle.png,746,514,,370,514,composite,static,1,source,original,P0,1,IN_GAME,yes,no,Integrado; sem reamostragem. Nao equivale a arte final. Tempos e camadas no manifest; ADR 0022.
original_training_house,original,enramados,training_house,art/source/originals/concept.aseprite,art/export/enramados/training_house.png,100,156,,50,156,composite,static,1,source,original,P0,1,IN_GAME,yes,no,Integrado; sem reamostragem. Nao equivale a arte final. Tempos e camadas no manifest; ADR 0022.
original_oak,original,enramados,oak,art/source/originals/concept.aseprite,art/export/enramados/oak.png,633,584,,316,584,composite,static,1,source,original,P0,1,IN_GAME,yes,no,Integrado; sem reamostragem. Nao equivale a arte final. Tempos e camadas no manifest; ADR 0022.
original_far_keep,original,enramados,far_keep,art/source/originals/concept.aseprite,art/export/enramados/far_keep.png,746,411,,370,411,composite,static,1,source,original,P0,1,IN_GAME,yes,no,Integrado; sem reamostragem. Nao equivale a arte final. Tempos e camadas no manifest; ADR 0022.
